city,name,address,rating,reviews_count,phone,website,business_type,hours,latitude,longitude,place_id,scraped_at
"Hamburg, Germany",TTW-Offroad,"Gewerbering 1, 25469 Halstenbek, Germany",4.5,301,+49 40 85313232,https://ttw-offroad.de/,Motorcycle repair shop,N/A,53.6257446,9.866522699999999,ChIJp2hIJd2FsUcRcgLq59qd1zc,2025-10-25T02:57:01.189928
"Hamburg, Germany",DUCATI Hamburg Vertragshändler Service/ Bekleidung/ Zubehör in Norddeutschland,"Papenreye 8, 22453 Hamburg, Germany",4.6,211,+49 40 66851694,http://www.ducatihamburg.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,53.612168499999996,9.9598055,ChIJRc3p8KKIsUcRcL9JWAO8M_4,2025-10-25T02:57:01.189931
"Hamburg, Germany",Bike Werkstatt Volkhausen,"Von-Sauer-Straße 3A, 22761 Hamburg, Germany",N/A,0,N/A,N/A,Motorcycle repair shop,N/A,53.564756499999994,9.9090115,ChIJF6zaAQCFsUcRGTFrSMM-OWI,2025-10-25T02:57:01.189934
"Hamburg, Germany",Q-Bike Technik GmbH Motorräder,"Mühlenhagen 149, 20539 Hamburg, Germany",4.6,83,+49 40 807902150,http://www.triumph-hamburg.de/,Motorcycle dealer,Closed ⋅ Opens 10 AM,53.537897099999995,10.0669674,ChIJ35gaWC6MsUcR4BsGn_H0feo,2025-10-25T02:57:01.189937
"Hamburg, Germany",Bike Trade Hamburg e.K.,"Heinrich-Hertz-Straße 101, 22083 Hamburg, Germany",5,104,+49 170 3204832,https://biketradehamburg.de/,Motorcycle repair shop,Closed ⋅ Opens 11 AM,53.5732952,10.024326199999999,ChIJX2WK8c2OsUcRdnpIipTFg0o,2025-10-25T02:57:01.189940
"Hamburg, Germany",Louis Hamburg-Hammerbrook - Motorradbekleidung und Motorradzubehör,"Süderstraße 83, 20097 Hamburg, Germany",4.5,2701,+49 40 2362020,https://www.louis.de/filialen/louis-hamburg-hammerbrook,Motorcycle parts store,Closed ⋅ Opens 9 AM,53.5451595,10.0292757,ChIJGXD1lpKOsUcRp9V6j9mgeRk,2025-10-25T02:57:01.189942
"Hamburg, Germany",Bergmann & Söhne GmbH - KTM & Husqvarna Motorrad Hamburg,"Fasanenweg 25, 22145 Hamburg, Germany",4.2,335,+49 40 28005730,http://www.ktm-hamburg.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,53.623841,10.146763499999999,ChIJl6qIIeyOsUcRVBSUCiIgN-Q,2025-10-25T02:57:01.189945
"Hamburg, Germany",Petrick KG Automobil- und Motorradvertrieb,"Alte Volksparkstraße 14-22, 22525 Hamburg, Germany",4.5,773,+49 40 5472570,http://www.honda-petrick.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,53.5927778,9.9252778,ChIJt1pEuAyGsUcR_PiKIhDNQIE,2025-10-25T02:57:01.815132
"Hamburg, Germany",Daxanized,"Holsteinischer Kamp 82, 22081 Hamburg, Germany",5,13,+49 40 61130853,http://www.daxanized.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,53.574947599999994,10.045149499999999,ChIJVYjzE0SJsUcR1iX8-Osg1sQ,2025-10-25T02:57:01.815148
"Hamburg, Germany",Louis Hamburg-Allermöhe - Motorradbekleidung und Motorradzubehör,"Hermann-Wüsthof-Ring 3, 21035 Hamburg, Germany",4.3,1335,+49 40 734193193,https://www.louis.de/filialen/louis-hamburg-allermoehe,Motorcycle parts store,Closed ⋅ Opens 9 AM,53.4945521,10.112039099999999,ChIJzVhAdHCNsUcRjeLUQzaAXG4,2025-10-25T02:57:01.815156
"Hamburg, Germany",Heavy Duty Motor Cycles,"Meiendorfer Mühlenweg 31, 22393 Hamburg, Germany",4.9,60,+49 40 80004888,http://www.heavy-duty.eu/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,53.642724199999996,10.126891599999999,ChIJVakRIG2KsUcRKfAbYoPFs1g,2025-10-25T02:57:01.815159
"Hamburg, Germany",MOT IN Kraftfahrzeughandels GmbH,"Heidlohstraße 1, 22459 Hamburg, Germany",4.8,26,+49 40 5500333,http://www.mot-in.com/,Motorcycle dealer,Closed ⋅ Opens 10 AM,53.6291229,9.9283065,ChIJUaJcy0yGsUcRfmsAPhROiqM,2025-10-25T02:57:01.815162
"Hamburg, Germany",Harley-Davidson Hamburg Nord,"Ivo-Hauptmann-Ring 4, 22159 Hamburg, Germany",4.6,727,+49 40 4130300,http://www.harley-hh.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,53.601655,10.113253,ChIJeWbl0rmLsUcRyWCc3wp3Kj8,2025-10-25T02:57:01.815165
"Hamburg, Germany",King Zweirad,"Horner Landstraße 192, 22111 Hamburg, Germany",3.5,102,+49 40 21983635,http://www.kingzweirad.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,53.549835699999996,10.078906499999999,ChIJpajL9qSOsUcRN_BcAxFuxLc,2025-10-25T02:57:01.815168
"Hamburg, Germany",POLO Motorrad Store Hamburg,"Spaldingstraße 218, 20097 Hamburg, Germany",4.4,766,+49 40 98761466,https://www.polo-motorrad.com/de-de/stores/polo-motorrad-store-hamburg/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=113,Motorcycle parts store,Closed ⋅ Opens 10 AM,53.5515956,10.0253026,ChIJYfDbvOuOsUcRGxOaT6m25Hs,2025-10-25T02:57:01.815172
"Hamburg, Germany",BMW Motorcycle Center Hamburg,"Offakamp 10-20, 22529 Hamburg, Germany",4.4,476,+49 40 553011500,https://www.bmw-motorrad.de/hamburg,Motorcycle repair shop,Closed ⋅ Opens 9 AM,53.5996102,9.972035499999999,ChIJQQl1KaOIsUcRKrCA6bTet9E,2025-10-25T02:57:01.815175
"Hamburg, Germany",Bergmann & Söhne GmbH - MV Agusta Hamburg,"Fasanenweg 25, 22145 Hamburg, Germany",4.6,80,+49 40 57002590,http://www.bergmann-soehne.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,53.623923899999994,10.1467945,ChIJGzWG_VmJsUcRe4ztNaezjD4,2025-10-25T02:57:01.815177
"Hamburg, Germany",Louis Hamburg-Stellingen - Motorradbekleidung und Motorradzubehör,"Kieler Str. 337/343, 22525 Hamburg, Germany",4.5,1192,+49 40 52014226,https://www.louis.de/filialen/louis-hamburg-stellingen,Motorcycle parts store,Closed ⋅ Opens 9 AM,53.586845999999994,9.931844,ChIJr_mDlAmGsUcRRX2YwW3izeg,2025-10-25T02:57:01.815180
"Hamburg, Germany",Heuser Motorräder,"Süderstraße 83, 20097 Hamburg, Germany",4.1,133,+49 40 23808141,http://www.heuser-motorraeder.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,53.545321799999996,10.029132599999999,ChIJGXD1lpKOsUcRFGQh0S3R3OI,2025-10-25T02:57:01.815183
"Hamburg, Germany",Matthies Motorradteile,"Hellgrundweg 110, 22525 Hamburg, Germany",4.5,316,+49 40 237250,https://www.matthies.de/,Motorcycle parts store,Closed ⋅ Opens 8 AM,53.595500799999996,9.8996057,ChIJd6SZUHiGsUcR1Iq3aB4Vtj4,2025-10-25T02:57:01.815187
"Hamburg, Germany",Motobike37 Der Rollerspezialist für Vespa Piaggio Scomadi,"Schiffbeker Weg 126, 22119 Hamburg, Germany",4.6,180,+49 40 46868200,https://motobike37.de/,Motor scooter dealer,Closed ⋅ Opens 10 AM,53.551589199999995,10.1111557,ChIJXzp-VluMsUcRIgGd17Fxk-4,2025-10-25T02:57:01.815190
"Hamburg, Germany",Rollerpoint Hamburg,"Rennbahnstraße 2, 22111 Hamburg, Germany",4.2,114,+49 40 69455222,http://www.rollerpointhamburg.de/,Scooter repair shop,Closed ⋅ Opens 10 AM Mon,53.551358099999995,10.0848784,ChIJ_XOW8xWMsUcRpjXU31uksw4,2025-10-25T02:57:01.815193
"Hamburg, Germany",Two Stroke Loft Hamburg,"Elsastraße 39A, 22083 Hamburg, Germany",4.8,72,+49 40 30036960,http://two-stroke-loft.de/,Motor scooter repair shop,Closed ⋅ Opens 12 PM Mon,53.577626099999996,10.034189999999999,ChIJ43YAhtyJsUcR64Hj6bsBcJU,2025-10-25T02:57:01.815196
"Hamburg, Germany",KEDO,"Steilshooper Str. 33, 22305 Hamburg, Germany",4.7,127,+49 40 40170200,http://www.kedo.de/,Motorcycle dealer,Closed ⋅ Opens 10 AM Mon,53.5859908,10.0482861,ChIJ_arHm0iJsUcRieWcmovOgeE,2025-10-25T02:57:01.815199
"Hamburg, Germany",Motorcycle Company,"Alsterglacis 17, 20354 Hamburg, Germany",4.5,19,+49 40 440810,N/A,Motorcycle dealer,Closed ⋅ Opens 10 AM Mon,53.5594587,9.9912472,ChIJe1OsjiKPsUcRdF6FO7aw3Ik,2025-10-25T02:57:01.815202
"Hamburg, Germany",Triumph Hamburg,"Mühlenhagen 149, 20539 Hamburg, Germany",4.6,232,+49 40 807902150,https://www.triumph-hamburg.de/,Motorcycle dealer,Closed ⋅ Opens 10 AM,53.537670999999996,10.067226999999999,ChIJWZwjWC6MsUcRcaA-lvaVgp4,2025-10-25T02:57:01.815205
"Hamburg, Germany",Diener-Reitmeyer Zweiradcenter GmbH,"Altonaer Ch 28, 22869 Schenefeld, Germany",4.1,228,+49 40 837011,http://www.diener-reitmeyer.de/,Bicycle Shop,Closed ⋅ Opens 9 AM,53.5988581,9.8505685,ChIJw7Y13J2GsUcR-XrSP8JMicY,2025-10-25T02:57:02.451184
"Hamburg, Germany",Louis Flea Market Hamburg-Hammerbrook,"Süderstraße 83, 20097 Hamburg, Germany",4.4,78,N/A,https://www.louis.de/filialen/louis-flohmarkt-hamburg-hammerbrook,Motorcycle parts store,Closed ⋅ Opens 10 AM,53.545321799999996,10.029132599999999,ChIJGXD1lpKOsUcRVL5_O_EDZpc,2025-10-25T02:57:02.451199
"Hamburg, Germany",Motorrad lackieren Hamburg | Motorradlackiererei | Jost Rieckermann,"Stader Str. 10, 21075 Hamburg, Germany",5,1,+49 40 38663963,N/A,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,53.4699769,9.9612109,ChIJ3UkKw2-RsUcR1xRcvcCR-bE,2025-10-25T02:57:02.451203
"Hamburg, Germany",Dax-Manufaktur Hamburg GmbH,"Schenkendorfstraße 17a, 22085 Hamburg, Germany",5,13,+49 40 22715536,http://dax-manufaktur.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,53.5771666,10.0160773,ChIJJ3r3q9aOsUcRWpQJIzgoZkU,2025-10-25T02:57:02.451207
"Hamburg, Germany",Reifen Hagemann,"Bahrenfelder Str. 329-331, 22765 Hamburg, Germany",4.8,349,+49 40 3901733,http://www.reifen-hagemann.de/,Tire shop,Closed ⋅ Opens 8:30 AM Mon,53.5592304,9.9274232,ChIJBewK9o2FsUcRPtbLwwF5CWw,2025-10-25T02:57:02.451210
"Hamburg, Germany",Scooter Store Hamburg,"Bramfelder Ch 303, 22177 Hamburg, Germany",4.6,170,+49 40 600934790,http://www.roller-store.de/,Motor scooter dealer,Closed ⋅ Opens 10 AM,53.6180442,10.078413,ChIJkXNSjYGJsUcRoeNtN8_v1AQ,2025-10-25T02:57:02.451213
"Hamburg, Germany",TRANKVILE electric vehicles,"Nedderfeld 110 K, 22529 Hamburg, Germany",4.6,129,+49 40 30736102,https://www.trankvile.com/,Motor scooter dealer,Closed ⋅ Opens 12 PM,53.6000539,9.9809554,ChIJNVDscfyFsUcRV7URMBfqo8s,2025-10-25T02:57:02.451216
"Hamburg, Germany",Autoservice Hammer,"Brandstücken 27A, 22549 Hamburg, Germany",4.3,51,+49 40 8002200,https://www.autoservice-hammer.hamburg/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,53.5808434,9.8491784,ChIJFWOQfRCEsUcRmVBJa3V3a6c,2025-10-25T02:57:02.451219
"Hamburg, Germany",egc.bike e.K.,"Litzowstraße 13, 22041 Hamburg, Germany",4,1,N/A,http://www.egc.bike/,Motorcycle parts store,Closed ⋅ Opens 9 AM Mon,53.5740038,10.0686954,ChIJhzzJkDOPsUcR8xNNsZ2GrUg,2025-10-25T02:57:02.451222
"Hamburg, Germany",Evectro - Service UG,"Eversween 1, 21107 Hamburg, Germany",4.3,145,+49 160 5330507,N/A,Motor vehicle dealer,N/A,53.5024307,9.967873299999999,ChIJq6qa2P2OsUcRBMqBE1FZgUk,2025-10-25T02:57:02.451226
"Hamburg, Germany",S + S Motorräder-Zubehör Ersatzteile,"Lutterothstraße 33, 20255 Hamburg, Germany",1,2,+49 40 4908105,N/A,Motorcycle repair shop,Closed ⋅ Opens 10 AM,53.5806313,9.9533191,ChIJvz2JqFWPsUcRwsFiosErhS8,2025-10-25T02:57:02.451229
"Hamburg, Germany",Kfz-Gutachter & TÜV SÜD Kfz-Prüfstelle Hamburg Hoheluft | SZH Ingenieurbüro,"Hoheluftchaussee 143, 20253 Hamburg, Germany",4.9,226,+49 40 88307080,https://kfz-gutachtenzentrale.de/,Appraiser,Closed ⋅ Opens 10 AM,53.5845662,9.969068,ChIJX962aymMsUcRJptbjCkjABo,2025-10-25T02:57:02.451232
"Hamburg, Germany",GTÜ Prüfstelle Ingenieurbüro Kubbe,"Voßkulen 154, 22047 Hamburg, Germany",4.9,203,+49 40 82244171,https://www.kfz-pruefstelle-wandsbek.de/,Car inspection station,Closed ⋅ Opens 8:15 AM Mon,53.595097599999995,10.0858592,ChIJ-3QMkuWLsUcRb1KdDYOywPk,2025-10-25T02:57:02.451235
"Hamburg, Germany",LOBA Motorsport GmbH,"Holstenhofweg 59, 22043 Hamburg, Germany",5,5,+49 40 69798534,http://www.loba-motorsport.com/,Auto body parts supplier,Closed ⋅ Opens 8:30 AM Mon,53.5731624,10.105426099999999,ChIJ5XE5MoqLsUcR_8LDJECsRE4,2025-10-25T02:57:02.451238
"Hamburg, Germany",Louis Verkauf ab Lager Hamburg,"Süderstraße 129, 20537 Hamburg, Germany",4.4,1147,+49 40 23808114,https://www.louis.de/filialen/louis-verkauf-ab-lager-hamburg,Motorcycle parts store,Closed ⋅ Opens 10 AM,53.546735999999996,10.0350174,ChIJEV_4zZOOsUcRhseJMAN0s8Q,2025-10-25T02:57:02.451242
"Hamburg, Germany",Reifen Helm GmbH,"Steilshooper Str. 305, 22309 Hamburg, Germany",4.6,228,+49 40 6302064,http://www.reifenhelm.de/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,53.6064164,10.0552636,ChIJnWebvW2JsUcRSZnFRQ8lbrA,2025-10-25T02:57:02.451245
"Hamburg, Germany",Matthies Autoteile,"Hammerbrookstraße 97, 20097 Hamburg, Germany",4.2,1270,+49 40 237210,https://www.matthies.de/standorte/standort/hamburg.html,Auto parts store,Closed ⋅ Opens 8 AM,53.5443448,10.0259933,ChIJw82QofKOsUcRiK1VNYxyWH8,2025-10-25T02:57:02.451248
"Hamburg, Germany",Bergmann & Söhne GmbH - BMW Motorrad Hamburg,"Rahlstedter Str. 34, 22149 Hamburg, Germany",3.8,10,+49 40 27143440,https://www.bergmann-soehne.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,53.5934891,10.1441058,ChIJr_VF7luLsUcRlECz7HkG-io,2025-10-25T02:57:02.451251
"Hamburg, Germany",Matthies Autoteile,"Schnackenburgallee 49, 22525 Hamburg, Germany",4.3,1055,+49 40 8400060,https://www.matthies.de/,Auto parts store,Closed ⋅ Opens 8 AM,53.5797938,9.917131,ChIJiZlNsH2GsUcRAul7qpqySX0,2025-10-25T02:57:02.451254
"Hamburg, Germany","Doktor Lack Fahrzeuglackierung, Aufbereitung & Smart Repair","Ahrensburger Str. 138, 22045 Hamburg, Germany",4.8,19,+49 1578 9518936,N/A,Auto painting,N/A,53.582191599999994,10.1059986,ChIJYaQnlB-JsUcRmdWK1ra4UWI,2025-10-25T02:57:02.451257
"Frankfurt, Germany",McRoller – Roller Werkstatt Frankfurt am Main,"Mörfelder Landstraße 12-18, 60599 Frankfurt am Main, Germany",4.9,28,+49 1577 6898240,https://sites.google.com/view/mcroller-frankfurt,Motorcycle repair shop,Closed ⋅ Opens 8 AM,50.1005147,8.6901608,ChIJP11FMiQNvUcRl9Bit7DLOmk,2025-10-25T02:57:05.094867
"Frankfurt, Germany",Pyrat Bikes,"Vilbeler Landstraße 36, 60386 Frankfurt am Main, Germany",4.8,66,+49 69 40893410,http://www.pyrat-bikes.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.1356276,8.766761899999999,ChIJLYPbjzEOvUcRGjGDZqmQP4U,2025-10-25T02:57:05.094882
"Frankfurt, Germany",Fatboy Scooter,"Seligenstädter Str. 57, 63073 Offenbach am Main, Germany",4.4,172,+49 69 40033221,http://www.fatboyscooter.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.085858699999996,8.8117243,ChIJvz5J_DESvUcRB2IzVEt40g0,2025-10-25T02:57:05.094886
"Frankfurt, Germany",Motor Garage Frankfurt (Kein E-Scooter Service),"Draisbornstraße 2, 60389 Frankfurt am Main, Germany",4.5,31,+49 176 68201710,N/A,Tire repair shop,N/A,50.145842099999996,8.727896,ChIJNdDHmc0PvUcRt1OpHl5Rxew,2025-10-25T02:57:05.094889
"Frankfurt, Germany",MOTO-Frankfurt GmbH,"Autogenstraße 41, 65933 Frankfurt am Main, Germany",4.9,380,+49 69 15346612,http://moto-frankfurt.de/,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,50.0938577,8.6032379,ChIJNdwA0zUKvUcRaklOrdt-PmQ,2025-10-25T02:57:05.094892
"Frankfurt, Germany",Motorradzentrum Offenbach,"Industriestraße 17, 63150 Heusenstamm, Germany",5,24,+49 1525 9183393,https://www.motorradzentrumoffenbach.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.0481054,8.7976865,ChIJfzT4sRcTvUcRvpdxM4BoGxk,2025-10-25T02:57:05.094895
"Frankfurt, Germany",Motorrad-Service Stöger,"Alt-Harheim 33, 60437 Frankfurt am Main, Germany",4.8,109,+49 6101 307587,https://www.motorrad-service-stoeger.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.1826292,8.693902999999999,ChIJdfVap-AFvUcRsAe4lHZ2npo,2025-10-25T02:57:05.094898
"Frankfurt, Germany",Rainers Zweirad Service,"Sprendlinger Landstraße 148, 63069 Offenbach am Main, Germany",4.4,33,+49 69 82376494,http://www.rainerszweiradservice.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.088144899999996,8.748704499999999,ChIJxeD_C-0RvUcROpUjQwuFlio,2025-10-25T02:57:05.094900
"Frankfurt, Germany",PROSKULL-Parts,"Am Aspenhaag 11, 65451 Kelsterbach, Germany",4.6,19,+49 177 7178562,https://proskull-parts.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.0514255,8.541579,ChIJxZrd10-fvUcR64h_BKTVePQ,2025-10-25T02:57:05.094903
"Frankfurt, Germany",KcMods Fahrzeugmodifikation,"Sprendlinger Landstraße 180, 63069 Offenbach am Main, Germany",4.9,19,+49 172 5888825,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.0851976,8.7475917,ChIJ6ZA26C9s0KkRyJ3Z8GV36wE,2025-10-25T02:57:05.094906
"Frankfurt, Germany",LEBLANG MOTORRADTECHNIK,"Im Weidensee 50, 65929 Frankfurt am Main, Germany",4.9,68,+49 69 521626,http://leblang-motorradtechnik.de/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,50.0976947,8.524948199999999,ChIJ07SsZ8qgvUcRwyyJ6TudKvk,2025-10-25T02:57:05.094908
"Frankfurt, Germany",Frankfurt Customs - Unique Bikes,"Eichenheege 1, 63477 Maintal, Germany",4.9,61,+49 6181 4984600,https://frankfurt-customs.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.1414085,8.844929,ChIJ985gQtQRvUcRAm3tjKmbjxE,2025-10-25T02:57:05.094911
"Frankfurt, Germany",8Tech-Racing,"Maybachstraße 22, 63303 Dreieich, Germany",4.8,22,+49 1520 7228888,http://www.8techracing.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.0284742,8.7000405,ChIJcVFsQCkNvUcRDVvphTM2rYc,2025-10-25T02:57:05.094913
"Frankfurt, Germany",MaKro Motorradservice,"Am Stock 13, 61118 Bad Vilbel, Germany",4.9,167,+49 6101 5959212,http://makro-motorrad.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.192554699999995,8.724270899999999,ChIJKwAaMYwFvUcRoleeI7TWDIE,2025-10-25T02:57:05.094915
"Frankfurt, Germany",Harley-Factory Frankfurt,"Wächtersbacher Str. 83, 60386 Frankfurt am Main, Germany",4.6,1000,+49 69 4089990,https://www.factorygroup.de/harley-factory-frankfurt,Harley-Davidson dealer,Closed ⋅ Opens 10 AM,50.130722299999995,8.7495215,ChIJ_dD6pEcOvUcR4z13arYFsGU,2025-10-25T02:57:05.094918
"Frankfurt, Germany",Lucru Frankfurt,"Moselstraße 21, 60329 Frankfurt am Main, Germany",N/A,0,N/A,N/A,Motorcycle repair shop,N/A,50.1070072,8.6678088,ChIJ6e2csEENvUcR7RjWi23JAIo,2025-10-25T02:57:05.094921
"Frankfurt, Germany",POLO Motorrad Store Frankfurt,"Hanauer Landstraße 291, 60314 Frankfurt am Main, Germany",4.6,903,+49 69 97690012,https://www.polo-motorrad.com/de-de/stores/polo-motorrad-store-frankfurt/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=031,Motorcycle parts store,Closed ⋅ Opens 10 AM,50.1164427,8.725974299999999,ChIJ7cQjsGMOvUcRiaX_6bdtjlk,2025-10-25T02:57:05.094924
"Frankfurt, Germany",Wrbanatz Christoph Bike Shop,"Andréstraße 29, 63067 Offenbach am Main, Germany",4.3,68,+49 69 82378388,http://www.bikes-more.de/,Motorcycle repair shop,Closed ⋅ Opens 1 PM Mon,50.11163,8.74962,ChIJqW6snRIOvUcR9mqH-b9ZQE0,2025-10-25T02:57:05.094926
"Frankfurt, Germany",Car and motorcycle technology Löffler GmbH,"Niederhöchstädter Str. 67, 61476 Kronberg im Taunus, Germany",4.8,63,+49 6173 322008,N/A,Auto repair shop,Closed ⋅ Opens 8:30 AM Mon,50.1762271,8.5473863,ChIJAwlq3binvUcRBKRxF1TqEbY,2025-10-25T02:57:05.094932
"Frankfurt, Germany",Kreischer & Rummel GbR,"Schreberstraße 34, 63069 Offenbach am Main, Germany",4.8,59,+49 69 83836996,https://kfz-kr.de/,Auto repair shop,Closed ⋅ Opens 7:30 AM Mon,50.087005,8.7665706,ChIJUZ1jKwgSvUcRlP3iPV7aWD8,2025-10-25T02:57:05.094935
"Frankfurt, Germany",Scooterbrothers Frankfurt,"Draisbornstraße 2, 60389 Frankfurt am Main, Germany",3.7,160,+49 69 20018364,N/A,Electric motor scooter dealer,Closed ⋅ Opens 10 AM,50.1458294,8.7277855,ChIJoXYpVUYSc0ER3ZxqrXLoz60,2025-10-25T02:57:05.725482
"Frankfurt, Germany",DAINESE FRANKFURT | Zubehör-Shop-Frankfurt,"Max-Holder-Straße 7, 60437 Frankfurt am Main, Germany",4.8,168,+49 69 772648,http://www.zsf.info/,Motorcycle parts store,Closed ⋅ Opens 10 AM,50.1894486,8.6504015,ChIJBVZL54IIvUcRW-w7VhMngds,2025-10-25T02:57:05.725497
"Frankfurt, Germany",HM Motorradhaus und Allroundvermietung GmbH,"Max-Holder-Straße 5, 60437 Frankfurt am Main, Germany",4.4,796,+49 69 5600930,http://hm-motorradhaus.de/,Motorcycle dealer,Closed ⋅ Opens 10 AM,50.189317599999995,8.650671299999999,ChIJM3fb3IIIvUcR3_E42lTJ4U4,2025-10-25T02:57:05.725501
"Frankfurt, Germany","Ducati Frankfurt, Tornantino GmbH","Max-Holder-Straße 5, 60437 Frankfurt am Main, Germany",4.4,204,+49 69 506858290,http://www.ducatifrankfurt.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.189279299999995,8.6504084,ChIJNVI254IIvUcRLmlTZk9efLY,2025-10-25T02:57:05.725504
"Frankfurt, Germany",Mainroller Frankfurt,"Ostparkstraße 25, 60385 Frankfurt am Main, Germany",4.8,236,+49 69 48982803,https://mainroller.de/,Scooter repair shop,Closed ⋅ Opens 10 AM,50.114854699999995,8.7110333,ChIJQcFsxI8OvUcRwuCPioM5rhc,2025-10-25T02:57:05.725507
"Frankfurt, Germany",Bernd Vogel me. Zweiradshop Maintal,"Am Pfarrhof 1A, 63477 Maintal, Germany",3.9,32,+49 6181 4244218,http://www.zweiradshop-maintal.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.15329,8.83545,ChIJb4dd7F4QvUcRqdfIrGmckjE,2025-10-25T02:57:05.725509
"Frankfurt, Germany",BMW Motorcycle Center Dreieich,"Gustav-Otto-Straße 1, 63303 Dreieich, Germany",4.6,468,+49 6103 9300550,https://www.bmw-motorrad.de/dreieich/de/home.html?gclsrc=aw.ds&gad_source=1&gclid=CjwKCAjwp4m0BhBAEiwAsdc4aIPAbJAO7jz2WveGUs3DNzy3UwlSi-O-utOVhFV1OKrS1--UCEyczhoCUJYQAvD_BwE,Motorcycle dealer,Closed ⋅ Opens 9 AM,50.034147999999995,8.702408,ChIJo4GIdCYNvUcR5eLjEzoM-3U,2025-10-25T02:57:05.725512
"Frankfurt, Germany",Zubehör-Shop-Frankfurt Schrader e.K.,"Max-Holder-Straße 7, 60437 Frankfurt am Main, Germany",4.8,28,+49 69 772648,http://www.zsf.info/,Motorcycle parts store,Closed ⋅ Opens 10 AM,50.1894595,8.6503961,ChIJ6xdX6m4JvUcR2Bx6m9w1y48,2025-10-25T02:57:05.725515
"Frankfurt, Germany",MOTEC Motorrad und Technik GmbH,"Dieselstraße 3, 63165 Mühlheim am Main, Germany",4.7,7,+49 6108 69251,N/A,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.1156389,8.840057,ChIJ42byRw0RvUcRdpeMyPKaPwk,2025-10-25T02:57:05.725517
"Frankfurt, Germany",The Ride Link by Flycar GmbH,"Bachforellenweg 18, 60327 Frankfurt am Main, Germany",N/A,0,+49 69 348741840,N/A,Motorcycle parts store,Open ⋅ Closes 5 PM,50.0998196,8.6597913,ChIJze-d-fgLvUcRd8LHwkxbCDs,2025-10-25T02:57:05.725520
"Frankfurt, Germany",KBS Motors GmbH,"Hanauer Landstraße 294, 60314 Frankfurt am Main, Germany",4.3,454,+49 69 422617,http://www.kbs-frankfurt.de/,Motor scooter dealer,Closed ⋅ Opens 10 AM,50.119139999999994,8.734281,ChIJ31eUaGYOvUcR0j-ce15J4lU,2025-10-25T02:57:05.725522
"Frankfurt, Germany",Honda Center GmbH - Frankfurt,"Hanauer Landstraße 222-224, 60314 Frankfurt am Main, Germany",4.2,966,+49 69 678670,https://www.honda-frankfurt.de/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.1167028,8.7284652,ChIJf8w2kmMOvUcRt-wTS_y1MTA,2025-10-25T02:57:05.725525
"Frankfurt, Germany",Motorradtechnik Kleisch,"Außenliegend 24, 61118 Bad Vilbel, Germany",4.9,90,+49 6101 3473930,http://motorradtechnik-kleisch.de/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,50.215648599999994,8.7515678,ChIJ6cFbbqgFvUcRUmhKTtdjDfc,2025-10-25T02:57:05.725528
